OrderID,CustomerName,City,Country,FreightType,BookingType,Revenue,TotalLoads,DeliveryStatus,OnTimeDelivery,DriverName,TruckID,OrderDate,DeliveryDate,TransitDays,Month
ORD-10357,Elite Imports,Mumbai,India,Sea Freight,Express,21736.56,12,Delivered,False,James Okafor,TRK-844,2025-11-07,2025-11-17,10,2025-11
ORD-10133,Prime Industries,New York,USA,Sea Freight,Standard,33426.88,2,Delivered,True,Samuel Ade,TRK-460,2025-07-02,2025-08-06,35,2025-07
ORD-10829,Elite Supplies,London,UK,Sea Freight,Same Day,14954.2,12,Delivered,True,Unknown,TRK-420,2025-07-25,2025-08-23,29,2025-07
ORD-10311,Global Holdings,Nairobi,Kenya,Road Freight,Standard,9387.64,13,Delivered,True,James Musa,TRK-738,2025-10-29,2025-11-08,10,2025-10
ORD-10621,Elite Holdings,Abuja,Nigeria,Rail Freight,Standard,9964.12,3,Delivered,False,James Cole,TRK-148,2025-03-07,2025-03-22,15,2025-03
ORD-10464,Prime Imports,Mumbai,India,Air Freight,Express,12913.81,7,Delivered,True,Joseph Ali,TRK-523,2025-04-10,2025-04-11,1,2025-04
ORD-10993,Apex Industries,Abuja,Nigeria,Road Freight,Standard,7305.17,10,Delivered,True,Joseph Cole,TRK-719,2025-02-22,2025-02-26,4,2025-02
ORD-10000,Nova Holdings,New York,USA,Air Freight,Express,10241.79,7,Delivered,True,John Ade,TRK-195,2025-03-13,2025-03-14,1,2025-03
ORD-10316,Elite Supplies,Lagos,Nigeria,Road Freight,Bulk Contract,5715.59,6,Delayed,False,David Smith,TRK-759,2025-12-09,2025-12-21,12,2025-12
ORD-10722,Nova Industries,Lagos,Nigeria,Sea Freight,Standard,24797.82,5,Delivered,True,John Okafor,TRK-323,2025-08-23,2025-09-09,17,2025-08
ORD-10559,Prime Holdings,Nairobi,Kenya,Road Freight,Express,6361.98,12,Delivered,True,Daniel Okafor,TRK-219,2025-12-20,2025-12-27,7,2025-12
ORD-10371,Nova Supplies,Johannesburg,South Africa,Road Freight,Express,4875.33,8,Delivered,True,Ibrahim Mensah,TRK-360,2026-02-15,2026-02-22,7,2026-02
ORD-10544,Vision Industries,London,UK,Rail Freight,Standard,11093.35,7,Delivered,False,Samuel Ade,TRK-856,2025-01-13,2025-01-24,11,2025-01
ORD-10849,Global Partners,Dubai,UAE,Road Freight,Standard,6925.03,8,In Transit,False,Samuel Ojo,TRK-754,2025-07-28,2025-08-03,6,2025-07
ORD-10394,Nova Imports,Johannesburg,South Africa,Road Freight,Bulk Contract,5873.7,1,Delivered,True,Joseph Cole,TRK-765,2025-01-11,2025-01-19,8,2025-01
ORD-10172,Vision Retail,Dubai,UAE,Road Freight,Standard,5152.13,8,Delivered,True,Samuel Ade,TRK-854,2025-05-20,2025-05-25,5,2025-05
ORD-10125,Titan Holdings,Mumbai,India,Road Freight,Bulk Contract,3730.41,11,Delivered,False,Victor Musa,TRK-528,2025-12-14,2025-12-25,11,2025-12
ORD-10898,Metro Retail,London,UK,Road Freight,Bulk Contract,9630.77,4,Delivered,True,David Ade,TRK-610,2026-02-12,2026-02-21,9,2026-02
ORD-10578,Metro Holdings,Lagos,Nigeria,Air Freight,Standard,7279.62,17,Delayed,False,David Ali,TRK-453,2025-10-26,2025-11-04,9,2025-10
ORD-10948,Nova Logistics,Lagos,Nigeria,Sea Freight,Express,20188.43,14,Delivered,True,Samuel Brown,TRK-145,2025-07-28,2025-08-25,28,2025-07
ORD-10920,Swift Industries,Accra,Ghana,Air Freight,Bulk Contract,8678.66,1,Delivered,True,David Ojo,TRK-486,2026-01-26,2026-01-29,3,2026-01
ORD-10090,Global Industries,Dubai,UAE,Sea Freight,Express,26379.67,4,Delivered,True,Joseph Khan,TRK-763,2025-07-15,2025-08-12,28,2025-07
ORD-10970,Vision Retail,Accra,Ghana,Road Freight,Bulk Contract,6554.49,6,Delivered,True,David Khan,TRK-215,2025-09-08,2025-09-20,12,2025-09
ORD-10181,Apex Partners,Port Harcourt,Nigeria,Road Freight,Express,5804.23,9,In Transit,False,Ibrahim Ali,TRK-182,2025-11-27,2025-12-03,6,2025-11
ORD-10363,Prime Retail,Shanghai,China,Sea Freight,Express,22129.04,9,Delivered,True,Ibrahim Khan,TRK-628,2025-10-19,2025-11-01,13,2025-10
ORD-10274,Elite Industries,Port Harcourt,Nigeria,Rail Freight,Express,13299.01,5,Delivered,True,Michael Cole,TRK-934,2025-11-24,2025-12-03,9,2025-11
ORD-10912,Elite Imports,Port Harcourt,Nigeria,Road Freight,Standard,6303.58,9,Delayed,False,Daniel Ojo,TRK-396,2025-12-03,2025-12-11,8,2025-12
ORD-10069,Metro Holdings,Dubai,UAE,Rail Freight,Standard,14847.31,3,Delivered,True,Peter Brown,TRK-786,2025-11-22,2025-12-10,18,2025-11
ORD-10291,Titan Retail,Nairobi,Kenya,Air Freight,Standard,10581.95,17,Delivered,True,Daniel Okafor,TRK-989,2025-07-10,2025-07-11,1,2025-07
ORD-10131,Elite Imports,Mumbai,India,Road Freight,Standard,500.0,3,Delayed,False,Samuel Smith,TRK-539,2025-09-13,2025-09-30,17,2025-09
ORD-10300,Titan Imports,Abuja,Nigeria,Sea Freight,Standard,27298.92,4,Delivered,True,Samuel Musa,TRK-883,2025-05-22,2025-06-09,18,2025-05
ORD-10447,Vision Industries,Nairobi,Kenya,Road Freight,Standard,8487.89,10,Delivered,True,Samuel Ali,TRK-603,2025-02-10,2025-02-19,9,2025-02
ORD-10326,Nova Retail,Abuja,Nigeria,Rail Freight,Express,44235.56,3,Delivered,True,Victor Musa,TRK-311,2025-07-26,2025-08-05,10,2025-07
ORD-10144,Blue Supplies,Accra,Ghana,Road Freight,Bulk Contract,6505.79,5,Delivered,True,Michael Mensah,TRK-342,2025-12-25,2026-01-06,12,2025-12
ORD-10551,Apex Retail,London,UK,Rail Freight,Standard,19309.31,7,In Transit,False,Ibrahim Mensah,TRK-669,2026-01-23,2026-02-03,11,2026-01
ORD-10595,Titan Industries,Toronto,Canada,Road Freight,Bulk Contract,6189.68,2,Delivered,True,David Musa,TRK-987,2026-02-08,2026-02-20,12,2026-02
ORD-10655,Prime Logistics,São Paulo,Brazil,Road Freight,Bulk Contract,5954.95,11,Delivered,True,Ibrahim Ojo,TRK-686,2026-02-24,2026-03-05,9,2026-02
ORD-10135,Vision Retail,Nairobi,Kenya,Air Freight,Standard,12603.18,2,Delivered,True,John Khan,TRK-392,2025-06-08,2025-06-13,5,2025-06
ORD-10430,Apex Partners,London,UK,Air Freight,Standard,9507.31,1,Delivered,True,Joseph Cole,TRK-616,2025-09-15,2025-09-17,2,2025-09
ORD-10164,Titan Retail,Mumbai,India,Road Freight,Express,7123.42,10,Delayed,False,Michael Smith,TRK-889,2025-05-16,2025-05-28,12,2025-05
ORD-10028,Swift Logistics,Port Harcourt,Nigeria,Road Freight,Standard,4489.41,6,Delivered,True,Peter Cole,TRK-665,2025-10-10,2025-10-18,8,2025-10
ORD-10587,Apex Retail,Port Harcourt,Nigeria,Road Freight,Express,4642.86,6,Delayed,False,James Mensah,TRK-362,2025-07-30,2025-08-12,13,2025-07
ORD-10193,Prime Partners,Accra,Ghana,Sea Freight,Standard,24392.29,15,Delivered,True,Peter Khan,TRK-479,2025-05-14,2025-06-04,21,2025-05
ORD-10652,Blue Partners,Port Harcourt,Nigeria,Sea Freight,Standard,25755.57,4,In Transit,False,Daniel Ade,TRK-864,2025-09-20,2025-10-16,26,2025-09
ORD-10169,Global Supplies,New York,USA,Rail Freight,Bulk Contract,13445.26,5,Delivered,False,Joseph Khan,TRK-647,2025-04-13,2025-04-30,17,2025-04
ORD-10513,Prime Imports,Mumbai,India,Sea Freight,Same Day,22266.02,8,Delivered,True,Victor Ojo,TRK-794,2025-01-29,2025-02-18,20,2025-01
ORD-10140,Global Exports,Mumbai,India,Sea Freight,Standard,22794.62,10,Delivered,True,Daniel Brown,TRK-480,2025-11-27,2025-12-18,21,2025-11
ORD-10173,Elite Industries,Johannesburg,South Africa,Road Freight,Express,9630.77,2,Delayed,False,David Ali,TRK-785,2025-03-31,2025-04-13,13,2025-03
ORD-10006,Metro Holdings,Toronto,Canada,Road Freight,Express,6435.53,1,Delayed,False,James Okafor,TRK-316,2026-02-02,2026-02-11,9,2026-02
ORD-10656,Elite Partners,Accra,Ghana,Road Freight,Bulk Contract,8502.37,10,Delayed,False,Daniel Ojo,TRK-252,2025-09-01,2025-09-15,14,2025-09
ORD-10964,Titan Supplies,Shanghai,China,Sea Freight,Bulk Contract,29706.72,15,Delivered,True,Samuel Smith,TRK-849,2026-03-09,2026-03-22,13,2026-03
ORD-10073,Prime Partners,Hamburg,Germany,Road Freight,Express,3773.49,2,Delivered,True,David Mensah,TRK-610,2025-01-08,2025-01-16,8,2025-01
ORD-10764,Swift Holdings,New York,USA,Road Freight,Standard,5120.07,3,Delivered,True,David Ojo,TRK-985,2025-07-23,2025-08-01,9,2025-07
ORD-10653,Prime Industries,Port Harcourt,Nigeria,Rail Freight,Standard,12098.63,7,In Transit,False,Joseph Smith,TRK-141,2025-11-05,2025-11-23,18,2025-11
ORD-10238,Nova Imports,Toronto,Canada,Road Freight,Standard,7037.8,9,Delivered,True,Victor Ojo,TRK-109,2025-02-18,2025-02-20,2,2025-02
ORD-10145,Prime Supplies,Mumbai,India,Sea Freight,Standard,20543.14,6,Delivered,False,James Ali,TRK-834,2025-08-28,2025-10-02,35,2025-08
ORD-10808,Apex Retail,Accra,Ghana,Air Freight,Same Day,9746.88,4,Delivered,True,Joseph Musa,TRK-311,2026-03-21,2026-03-26,5,2026-03
ORD-10234,Prime Holdings,Mumbai,India,Road Freight,Standard,5045.1,5,In Transit,False,Michael Ali,TRK-944,2025-11-22,2025-12-04,12,2025-11
ORD-10220,Swift Holdings,Port Harcourt,Nigeria,Road Freight,Standard,6691.32,7,Delivered,True,Ibrahim Ade,TRK-855,2025-08-25,2025-08-30,5,2025-08
ORD-10500,Titan Industries,Lagos,Nigeria,Air Freight,Standard,12498.39,11,Delivered,True,James Smith,TRK-921,2026-03-09,2026-03-13,4,2026-03
ORD-10673,Vision Imports,Shanghai,China,Road Freight,Standard,1402.94,11,Delivered,False,John Khan,TRK-940,2025-04-30,2025-05-09,9,2025-04
ORD-10132,Prime Logistics,Lagos,Nigeria,Road Freight,Standard,5545.38,3,Delivered,True,Ibrahim Ojo,TRK-144,2025-12-07,2025-12-19,12,2025-12
ORD-10433,Apex Holdings,London,UK,Sea Freight,Standard,24001.06,9,Delayed,False,Peter Brown,TRK-295,2025-06-15,2025-07-22,37,2025-06
ORD-10670,Apex Partners,Johannesburg,South Africa,Air Freight,Express,47007.15,8,Delivered,True,Ibrahim Musa,TRK-183,2025-01-02,2025-01-05,3,2025-01
ORD-10185,Elite Imports,Hamburg,Germany,Air Freight,Express,9061.28,9,Delivered,True,John Mensah,TRK-615,2025-01-25,2025-01-26,1,2025-01
ORD-10041,Elite Industries,Toronto,Canada,Sea Freight,Standard,32345.26,5,Delivered,True,Daniel Cole,TRK-934,2026-03-11,2026-03-24,13,2026-03
ORD-10625,Vision Partners,Hamburg,Germany,Sea Freight,Express,24316.16,11,Delivered,True,Ibrahim Cole,TRK-843,2025-01-10,2025-01-18,8,2025-01
ORD-10108,Titan Logistics,Mumbai,India,Sea Freight,Standard,16590.22,7,Delivered,True,Michael Ali,TRK-713,2025-12-14,2026-01-14,31,2025-12
ORD-10603,Elite Holdings,Hamburg,Germany,Sea Freight,Standard,17086.06,5,Delivered,False,Daniel Ojo,TRK-221,2025-07-08,2025-07-23,15,2025-07
ORD-10056,Elite Imports,Nairobi,Kenya,Sea Freight,Standard,22421.61,17,Delivered,False,David Khan,TRK-837,2025-11-02,2025-12-04,32,2025-11
ORD-10428,Nova Holdings,Abuja,Nigeria,Road Freight,Express,4501.76,9,Delivered,True,David Ade,TRK-889,2026-02-27,2026-03-09,10,2026-02
ORD-10468,Metro Supplies,London,UK,Sea Freight,Express,14851.37,10,Delivered,True,Samuel Smith,TRK-960,2025-10-02,2025-10-11,9,2025-10
ORD-10576,Nova Partners,Accra,Ghana,Road Freight,Standard,4849.87,2,Delivered,True,Daniel Musa,TRK-974,2025-12-12,2025-12-21,9,2025-12
ORD-10877,Vision Supplies,Johannesburg,South Africa,Sea Freight,Express,25578.42,13,Delivered,True,Peter Cole,TRK-205,2025-11-10,2025-11-19,9,2025-11
ORD-10024,Blue Retail,Johannesburg,South Africa,Rail Freight,Bulk Contract,13202.66,1,Delivered,False,Samuel Brown,TRK-170,2025-11-15,2025-11-29,14,2025-11
ORD-10440,Global Industries,Dubai,UAE,Road Freight,Express,10548.48,5,Delivered,True,Peter Brown,TRK-740,2025-09-29,2025-10-03,4,2025-09
ORD-10882,Vision Logistics,London,UK,Road Freight,Standard,5557.09,4,Delivered,True,Michael Ade,TRK-786,2026-03-15,2026-03-20,5,2026-03
ORD-10543,Metro Industries,Lagos,Nigeria,Rail Freight,Express,15605.99,8,Delivered,True,Samuel Brown,TRK-559,2025-07-09,2025-07-15,6,2025-07
ORD-10633,Vision Exports,Toronto,Canada,Sea Freight,Standard,21221.42,4,In Transit,False,Joseph Khan,TRK-389,2025-12-01,2026-01-03,33,2025-12
ORD-10830,Prime Supplies,New York,USA,Road Freight,Bulk Contract,8370.81,7,Delivered,True,David Brown,TRK-717,2026-02-16,2026-02-23,7,2026-02
ORD-10944,Titan Retail,Lagos,Nigeria,Road Freight,Standard,5147.09,7,Delayed,False,James Ojo,TRK-230,2025-10-10,2025-10-19,9,2025-10
ORD-10338,Metro Logistics,Mumbai,India,Road Freight,Standard,4000.96,15,Delivered,True,John Smith,TRK-307,2025-07-15,2025-07-23,8,2025-07
ORD-10051,Apex Holdings,Toronto,Canada,Road Freight,Express,5383.11,4,Delivered,True,Michael Okafor,TRK-706,2025-06-09,2025-06-10,1,2025-06
ORD-10383,Metro Holdings,Abuja,Nigeria,Sea Freight,Standard,21755.08,15,Delayed,False,Peter Musa,TRK-648,2025-04-23,2025-05-31,38,2025-04
ORD-10527,Blue Retail,Toronto,Canada,Road Freight,Standard,5009.45,5,Delivered,True,Joseph Mensah,TRK-908,2025-08-27,2025-09-05,9,2025-08
ORD-10887,Apex Imports,London,UK,Sea Freight,Standard,16802.71,2,Delivered,True,James Khan,TRK-512,2025-07-09,2025-07-22,13,2025-07
ORD-10264,Metro Supplies,São Paulo,Brazil,Road Freight,Standard,6467.5,4,Delivered,True,John Ojo,TRK-151,2025-11-27,2025-12-06,9,2025-11
ORD-10549,Apex Partners,Accra,Ghana,Sea Freight,Standard,28414.29,9,Delivered,True,James Mensah,TRK-925,2025-10-15,2025-10-27,12,2025-10
ORD-10913,Prime Partners,Accra,Ghana,Road Freight,Same Day,4037.28,13,Delivered,True,Ibrahim Ali,TRK-251,2025-12-08,2025-12-14,6,2025-12
ORD-10697,Titan Supplies,Shanghai,China,Sea Freight,Standard,19442.75,8,Delivered,True,Samuel Okafor,TRK-402,2025-07-13,2025-08-10,28,2025-07
ORD-10395,Vision Supplies,New York,USA,Sea Freight,Same Day,25007.33,8,Delivered,True,Ibrahim Cole,TRK-393,2025-06-16,2025-07-17,31,2025-06
ORD-10529,Swift Logistics,Toronto,Canada,Sea Freight,Bulk Contract,25805.2,6,Delivered,True,Ibrahim Ade,TRK-141,2025-08-11,2025-09-08,28,2025-08
ORD-10868,Apex Supplies,London,UK,Rail Freight,Bulk Contract,8312.11,3,Delivered,False,Joseph Cole,TRK-419,2025-04-12,2025-04-27,15,2025-04
ORD-10018,Prime Partners,Shanghai,China,Air Freight,Standard,9522.16,1,Delivered,True,Victor Okafor,TRK-151,2025-03-13,2025-03-17,4,2025-03
ORD-10731,Metro Holdings,Nairobi,Kenya,Sea Freight,Express,20536.84,4,In Transit,False,Ibrahim Mensah,TRK-582,2025-04-14,2025-04-30,16,2025-04
ORD-10581,Vision Industries,Cairo,Egypt,Road Freight,Standard,3498.77,1,Delivered,True,Samuel Cole,TRK-406,2025-09-08,2025-09-11,3,2025-09
ORD-10976,Swift Industries,Johannesburg,South Africa,Sea Freight,Same Day,15659.87,5,Delayed,False,Peter Ali,TRK-320,2025-07-22,2025-08-26,35,2025-07
ORD-10367,Titan Supplies,Port Harcourt,Nigeria,Air Freight,Standard,11572.89,9,Delivered,False,Michael Ojo,TRK-721,2025-07-27,2025-08-01,5,2025-07
ORD-10083,Nova Retail,Lagos,Nigeria,Road Freight,Standard,7479.71,15,Delivered,True,Ibrahim Smith,TRK-567,2025-10-07,2025-10-11,4,2025-10
ORD-10061,Prime Supplies,Lagos,Nigeria,Road Freight,Standard,8525.03,2,Delivered,True,Ibrahim Ojo,TRK-175,2025-04-05,2025-04-07,2,2025-04
ORD-10841,Apex Exports,Lagos,Nigeria,Road Freight,Standard,4373.34,9,Delayed,False,Joseph Ali,TRK-974,2025-01-05,2025-01-17,12,2025-01
ORD-10272,Swift Industries,Hamburg,Germany,Sea Freight,Standard,4698.49,4,Delivered,True,John Ade,TRK-251,2025-11-11,2025-11-27,16,2025-11
ORD-10285,Apex Holdings,New York,USA,Sea Freight,Standard,22128.93,14,In Transit,False,Victor Ojo,TRK-686,2025-10-29,2025-11-15,17,2025-10
ORD-10360,Swift Partners,London,UK,Air Freight,Standard,9769.5,1,Delivered,True,Samuel Mensah,TRK-679,2025-05-03,2025-05-08,5,2025-05
ORD-10354,Blue Supplies,New York,USA,Air Freight,Standard,3795.18,14,Delivered,True,James Cole,TRK-171,2025-09-07,2025-09-10,3,2025-09
ORD-10481,Swift Partners,London,UK,Road Freight,Express,6353.74,10,Delivered,True,Ibrahim Okafor,TRK-448,2025-07-25,2025-08-03,9,2025-07
ORD-10278,Prime Partners,Dubai,UAE,Road Freight,Same Day,5122.31,6,Delayed,False,Joseph Khan,TRK-266,2025-09-10,2025-09-22,12,2025-09
ORD-10182,Apex Exports,New York,USA,Rail Freight,Bulk Contract,14415.5,6,Delivered,True,Michael Ade,TRK-874,2026-03-17,2026-03-27,10,2026-03
ORD-10368,Swift Retail,Dubai,UAE,Road Freight,Standard,6460.85,11,Delayed,False,Samuel Brown,TRK-564,2025-11-04,2025-11-16,12,2025-11
ORD-10599,Titan Industries,Lagos,Nigeria,Road Freight,Standard,6403.05,13,Delivered,True,Joseph Okafor,TRK-213,2025-11-25,2025-11-29,4,2025-11
ORD-10630,Vision Imports,Toronto,Canada,Road Freight,Standard,7004.99,8,Delivered,True,John Musa,TRK-119,2025-09-06,2025-09-16,10,2025-09
ORD-10223,Swift Industries,Johannesburg,South Africa,Road Freight,Express,6659.88,4,Delayed,False,David Khan,TRK-412,2025-12-28,2026-01-06,9,2025-12
ORD-10971,Vision Industries,São Paulo,Brazil,Road Freight,Express,6484.43,6,Delivered,True,David Brown,TRK-813,2025-08-17,2025-08-23,6,2025-08
ORD-10714,Prime Partners,Abuja,Nigeria,Sea Freight,Express,20451.22,6,Delivered,True,Ibrahim Brown,TRK-863,2025-03-26,2025-04-12,17,2025-03
ORD-10777,Nova Retail,London,UK,Road Freight,Standard,5592.34,9,Delayed,False,Victor Smith,TRK-722,2025-09-08,2025-09-17,9,2025-09
ORD-10557,Titan Retail,New York,USA,Air Freight,Standard,9376.05,9,Delayed,False,Peter Okafor,TRK-647,2025-10-06,2025-10-17,11,2025-10
ORD-10465,Prime Retail,Lagos,Nigeria,Sea Freight,Express,18113.6,15,Delivered,True,James Musa,TRK-663,2025-01-06,2025-02-04,29,2025-01
ORD-10597,Vision Partners,New York,USA,Sea Freight,Bulk Contract,10849.04,9,Delivered,True,Ibrahim Brown,TRK-834,2026-02-09,2026-02-20,11,2026-02
ORD-10707,Elite Supplies,Shanghai,China,Road Freight,Standard,4841.67,11,Delivered,True,Daniel Ade,TRK-477,2025-02-05,2025-02-13,8,2025-02
ORD-10176,Elite Partners,Hamburg,Germany,Sea Freight,Same Day,28003.62,7,Delivered,False,Victor Khan,TRK-880,2025-08-21,2025-09-23,33,2025-08
ORD-10680,Global Holdings,Mumbai,India,Road Freight,Standard,5972.44,10,Delivered,True,Peter Okafor,TRK-901,2025-08-17,2025-08-28,11,2025-08
ORD-10853,Nova Supplies,Port Harcourt,Nigeria,Sea Freight,Standard,26708.02,15,Delayed,False,David Okafor,TRK-191,2025-12-19,2026-01-24,36,2025-12
ORD-10954,Nova Partners,Port Harcourt,Nigeria,Road Freight,Express,3850.93,8,Delivered,True,Michael Mensah,TRK-997,2025-03-02,2025-03-03,1,2025-03
ORD-10456,Titan Retail,Hamburg,Germany,Road Freight,Bulk Contract,6448.89,14,Delivered,True,Daniel Smith,TRK-741,2025-03-16,2025-03-20,4,2025-03
ORD-10532,Metro Partners,Toronto,Canada,Sea Freight,Express,19462.91,3,Delivered,False,John Okafor,TRK-494,2025-08-21,2025-09-13,23,2025-08
ORD-10393,Prime Partners,Shanghai,China,Road Freight,Standard,7501.06,9,Delivered,True,Peter Smith,TRK-469,2025-01-31,2025-02-05,5,2025-01
ORD-10163,Elite Industries,Nairobi,Kenya,Road Freight,Same Day,8084.6,11,Delivered,False,Victor Brown,TRK-792,2025-07-12,2025-07-19,7,2025-07
ORD-10248,Swift Supplies,Nairobi,Kenya,Air Freight,Standard,6406.88,7,Delivered,True,John Mensah,TRK-818,2025-11-08,2025-11-09,1,2025-11
ORD-10649,Elite Imports,New York,USA,Road Freight,Express,6481.31,9,Delivered,True,Peter Ojo,TRK-200,2026-01-01,2026-01-06,5,2026-01
ORD-10902,Apex Holdings,São Paulo,Brazil,Air Freight,Standard,4492.15,1,Delivered,True,David Smith,TRK-409,2025-07-01,2025-07-03,2,2025-07
ORD-10684,Global Logistics,Port Harcourt,Nigeria,Road Freight,Standard,5202.09,4,Delivered,True,Samuel Smith,TRK-698,2026-01-07,2026-01-18,11,2026-01
ORD-10375,Swift Supplies,Johannesburg,South Africa,Road Freight,Standard,4338.18,2,Delivered,True,Michael Musa,TRK-510,2026-03-19,2026-03-31,12,2026-03
ORD-10412,Nova Exports,Accra,Ghana,Road Freight,Standard,5198.1,13,Delivered,True,Peter Okafor,TRK-354,2025-01-22,2025-02-02,11,2025-01
ORD-10074,Elite Exports,São Paulo,Brazil,Road Freight,Standard,6939.49,9,Delivered,False,Ibrahim Khan,TRK-713,2026-03-04,2026-03-13,9,2026-03
ORD-10113,Metro Exports,Johannesburg,South Africa,Road Freight,Standard,6115.7,3,Delivered,True,Michael Okafor,TRK-249,2025-09-29,2025-10-09,10,2025-09
ORD-10583,Titan Supplies,Cairo,Egypt,Road Freight,Express,8491.69,10,In Transit,False,Joseph Musa,TRK-586,2026-01-03,2026-01-13,10,2026-01
ORD-10572,Swift Logistics,Dubai,UAE,Sea Freight,Standard,20788.5,8,Delivered,True,David Ade,TRK-950,2025-03-04,2025-03-22,18,2025-03
ORD-10390,Metro Holdings,Accra,Ghana,Sea Freight,Express,23243.91,2,Delivered,True,James Ojo,TRK-284,2025-09-13,2025-10-05,22,2025-09
ORD-10104,Elite Logistics,Shanghai,China,Air Freight,Bulk Contract,10287.62,23,Delivered,True,Joseph Smith,TRK-129,2026-01-26,2026-01-29,3,2026-01
ORD-10114,Vision Partners,Accra,Ghana,Air Freight,Express,7211.74,10,Delayed,False,Joseph Cole,TRK-430,2025-12-02,2025-12-11,9,2025-12
ORD-10417,Vision Exports,Shanghai,China,Sea Freight,Express,21757.21,8,Delivered,True,Joseph Smith,TRK-430,2025-02-02,2025-03-02,28,2025-02
ORD-10668,Apex Imports,London,UK,Road Freight,Standard,4895.88,6,Delivered,True,Joseph Musa,TRK-921,2025-03-04,2025-03-08,4,2025-03
ORD-10457,Vision Logistics,Port Harcourt,Nigeria,Air Freight,Standard,8761.76,9,Delivered,True,Joseph Ojo,TRK-343,2025-11-15,2025-11-18,3,2025-11
ORD-10409,Blue Holdings,London,UK,Sea Freight,Standard,225759.9,12,Delayed,False,Daniel Khan,TRK-855,2026-02-23,2026-03-25,30,2026-02
ORD-10092,Swift Holdings,Nairobi,Kenya,Road Freight,Standard,5597.77,10,Delivered,True,David Ojo,TRK-730,2025-12-10,2025-12-20,10,2025-12
ORD-10819,Apex Partners,Mumbai,India,Rail Freight,Express,19218.84,3,Delayed,False,Daniel Okafor,TRK-215,2026-03-18,2026-03-25,7,2026-03
ORD-10089,Apex Logistics,Mumbai,India,Rail Freight,Bulk Contract,11073.7,18,Delivered,True,James Musa,TRK-226,2025-07-23,2025-08-10,18,2025-07
ORD-10336,Global Retail,Lagos,Nigeria,Road Freight,Standard,5383.16,6,Delayed,False,Michael Musa,TRK-133,2025-03-24,2025-04-06,13,2025-03
ORD-10859,Titan Exports,Cairo,Egypt,Sea Freight,Express,26966.16,6,Delivered,True,Peter Khan,TRK-195,2025-03-02,2025-03-29,27,2025-03
ORD-10939,Titan Imports,New York,USA,Sea Freight,Standard,10215.93,4,Delivered,True,John Brown,TRK-843,2025-01-14,2025-02-12,29,2025-01
ORD-10951,Nova Retail,São Paulo,Brazil,Sea Freight,Standard,30211.87,9,Delivered,True,Michael Brown,TRK-348,2025-09-26,2025-10-22,26,2025-09
ORD-10883,Elite Industries,Nairobi,Kenya,Sea Freight,Standard,37196.6,7,Delivered,True,James Ojo,TRK-771,2025-06-24,2025-07-10,16,2025-06
ORD-10620,Elite Supplies,Lagos,Nigeria,Sea Freight,Same Day,19346.11,7,Delivered,True,James Ojo,TRK-547,2025-11-28,2025-12-29,31,2025-11
ORD-10789,Swift Exports,Johannesburg,South Africa,Sea Freight,Standard,16857.86,4,Delayed,False,Peter Ali,TRK-105,2025-02-25,2025-03-28,31,2025-02
ORD-10094,Blue Logistics,Johannesburg,South Africa,Air Freight,Standard,6883.02,1,In Transit,False,John Brown,TRK-349,2026-03-11,2026-03-15,4,2026-03
ORD-10011,Metro Exports,Mumbai,India,Air Freight,Bulk Contract,9168.82,2,Delayed,False,Victor Musa,TRK-100,2025-06-02,2025-06-13,11,2025-06
ORD-10396,Apex Supplies,Dubai,UAE,Road Freight,Standard,6488.84,2,Delivered,True,David Mensah,TRK-451,2026-02-18,2026-02-25,7,2026-02
ORD-10545,Nova Exports,London,UK,Rail Freight,Standard,11749.4,7,Delivered,False,Joseph Ojo,TRK-446,2025-08-31,2025-09-09,9,2025-08
ORD-10043,Titan Industries,New York,USA,Sea Freight,Express,28407.81,9,Delivered,True,Peter Musa,TRK-182,2025-05-03,2025-05-19,16,2025-05
ORD-10167,Prime Imports,Accra,Ghana,Road Freight,Standard,7755.22,7,Delayed,False,Michael Ade,TRK-785,2025-05-19,2025-06-05,17,2025-05
ORD-10416,Elite Holdings,Abuja,Nigeria,Sea Freight,Standard,134739.09,4,Delayed,False,Samuel Ade,TRK-734,2025-10-05,2025-10-31,26,2025-10
ORD-10876,Apex Retail,Cairo,Egypt,Air Freight,Standard,7364.81,1,Delivered,True,James Brown,TRK-871,2025-06-22,2025-06-23,1,2025-06
ORD-10426,Titan Exports,Lagos,Nigeria,Sea Freight,Same Day,17538.29,12,Delivered,True,David Ade,TRK-571,2025-06-03,2025-06-20,17,2025-06
ORD-10980,Prime Retail,Shanghai,China,Road Freight,Standard,5901.19,9,Delivered,True,Joseph Ojo,TRK-485,2025-09-20,2025-09-22,2,2025-09
ORD-10975,Metro Supplies,Port Harcourt,Nigeria,Road Freight,Standard,2808.54,13,Delivered,True,John Musa,TRK-315,2026-02-15,2026-02-23,8,2026-02
ORD-10687,Metro Retail,Nairobi,Kenya,Road Freight,Express,8648.11,7,In Transit,False,Ibrahim Brown,TRK-266,2025-11-04,2025-11-08,4,2025-11
ORD-10257,Blue Holdings,Cairo,Egypt,Sea Freight,Standard,17962.6,11,In Transit,False,Peter Ojo,TRK-865,2025-12-31,2026-01-18,18,2025-12
